cell_id,scenario,svf_path_or_zip,exists,status,svf_rule,claim_boundary
TP_0972,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0590,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0590/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0171,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0171,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0171/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0102,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0102,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0102/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0767,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0767,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0767/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0359,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0359,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0359/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0939,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0939,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0939/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0169,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0169,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0169/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0649,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0649,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0649/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0099,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0099,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0099/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0003,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0003,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0003/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0589,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0589,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0589/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0119,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0119/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0119,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0119/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0159,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0159/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0159,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0159/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0199,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0199/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0199,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0199/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0859,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0859/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0859,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0859/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0887,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0887/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0887,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0887/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0831,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0831/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0831,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0831/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0888,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0888/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0860,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0860/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0945,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0945/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0915,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0915/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0974,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0974/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0572,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0572/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0774,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0774/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0001,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0001/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0946,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0946/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0973,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0973/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0571,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0571/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0832,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0832/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0917,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0917/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0570,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0570/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0197,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0197/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0110,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0110/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0255,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0255/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0632,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0632/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0632,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0632/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0944,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0944/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0944,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0944/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0546,base,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0546/svf_base/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0546,overhead_as_canopy,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0546/svf_overhead_as_canopy/svfs.zip,false,PENDING_QGIS_SVF_GENERATION,scenario_specific; overhead_as_canopy must not reuse base SVF,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
