column_name,feature_group,included_in_b87e_main,non_null_count,missing_fraction,unique_values,numeric_ratio,zero_variance,high_missing_pruned_threshold,high_cardinality_categorical,leakage_or_policy_reason,quality_status,high_dimensional_note,claim_boundary
grass_fraction,vegetation_proxy,yes,3000,0.0,21,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
water_edge_or_water_fraction,water_park_edge_context,yes,3000,0.0,54,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_fraction,overhead_structure_proxy,yes,3000,0.0,166,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_or_built_fraction,hardscape_impervious_proxy,yes,3000,0.0,276,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_x_normalized,coordinates_or_spatial_index,no,3000,0.0,27,1.0,no,no,no,coordinate_token:centroid_x,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_y_normalized,coordinates_or_spatial_index,no,3000,0.0,32,1.0,no,no,no,coordinate_token:centroid_y,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_or_open_sky_missing,shade_svf_radiative_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_missing,shade_svf_radiative_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_density_missing,building_canyon_morphology,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_height_or_canyon_proxy_missing,building_canyon_morphology,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
road_or_hardscape_fraction_missing,hardscape_impervious_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
tree_or_gvi_fraction_missing,vegetation_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
grass_fraction_missing,vegetation_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
water_edge_or_water_fraction_missing,water_park_edge_context,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_fraction_missing,overhead_structure_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_or_built_fraction_missing,hardscape_impervious_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_x_normalized_missing,coordinates_or_spatial_index,no,3000,0.0,1,1.0,yes,no,no,coordinate_token:centroid_x,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_y_normalized_missing,coordinates_or_spatial_index,no,3000,0.0,1,1.0,yes,no,no,coordinate_token:centroid_y,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf_or_open_sky_q01,shade_svf_radiative_proxy,no,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_q01,shade_svf_radiative_proxy,no,3000,0.0,299,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_density_q01,building_canyon_morphology,no,3000,0.0,267,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_height_or_canyon_proxy_q01,building_canyon_morphology,no,3000,0.0,52,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
road_or_hardscape_fraction_q01,hardscape_impervious_proxy,no,3000,0.0,220,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
tree_or_gvi_fraction_q01,vegetation_proxy,no,3000,0.0,65,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
grass_fraction_q01,vegetation_proxy,no,3000,0.0,21,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
water_edge_or_water_fraction_q01,water_park_edge_context,no,3000,0.0,54,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_fraction_q01,overhead_structure_proxy,no,3000,0.0,166,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_or_built_fraction_q01,hardscape_impervious_proxy,no,3000,0.0,276,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_x_normalized_q01,coordinates_or_spatial_index,no,3000,0.0,27,1.0,no,no,no,coordinate_token:centroid_x,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_y_normalized_q01,coordinates_or_spatial_index,no,3000,0.0,32,1.0,no,no,no,coordinate_token:centroid_y,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
lon,coordinates_or_spatial_index,no,3000,0.0,300,1.0,no,no,no,coordinate_token:lon,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
lat,coordinates_or_spatial_index,no,3000,0.0,300,1.0,no,no,no,coordinate_token:lat,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
geometry_available,other_compact_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
in_b2_2_replaced_out,other_compact_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
human_qa_exclusion_reason,metadata_design_or_lineage,no,0,1.0,0,0.0,yes,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
existing_solweig_n24_label_available,other_compact_proxy,no,3000,0.0,2,1.0,no,no,no,forbidden_token:solweig,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
candidate_source_files,metadata_design_or_lineage,no,3000,0.0,2,0.0,no,no,no,forbidden_token:source,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
svf,shade_svf_radiative_proxy,no,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_base_v10,shade_svf_radiative_proxy,no,3000,0.0,299,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
shade_fraction_overhead_sens,overhead_structure_proxy,no,3000,0.0,290,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
mean_building_height,building_canyon_morphology,no,3000,0.0,196,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
building_height_p90,building_canyon_morphology,no,3000,0.0,52,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
open_pixel_fraction,other_compact_proxy,no,3000,0.0,242,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
road_fraction,hardscape_impervious_proxy,no,3000,0.0,220,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
tree_canopy_fraction,vegetation_proxy,no,3000,0.0,65,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
gvi_percent,vegetation_proxy,no,3000,0.0,275,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
ndvi_mean,vegetation_proxy,no,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
water_fraction,water_park_edge_context,no,3000,0.0,54,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
built_up_fraction,hardscape_impervious_proxy,no,3000,0.0,119,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
impervious_fraction,hardscape_impervious_proxy,no,3000,0.0,276,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_fraction_total,overhead_structure_proxy,no,3000,0.0,166,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_fraction_elevated_road,overhead_structure_proxy,no,3000,0.0,67,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_fraction_elevated_rail,overhead_structure_proxy,no,3000,0.0,25,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_area_pedestrian_bridge_m2,overhead_structure_proxy,no,3000,0.0,41,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_area_covered_walkway_m2,overhead_structure_proxy,no,3000,0.0,112,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
n_overhead_features,overhead_structure_proxy,no,3000,0.0,23,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
pedestrian_shelter_fraction,other_compact_proxy,no,3000,0.0,126,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
transport_deck_fraction,other_compact_proxy,no,3000,0.0,96,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
distance_to_water,water_park_edge_context,no,3000,0.0,298,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
distance_to_park,water_park_edge_context,no,3000,0.0,298,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
distance_to_road,hardscape_impervious_proxy,no,0,1.0,0,0.0,yes,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
selection_tier,other_compact_proxy,no,240,0.92,2,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
evidence_summary,other_compact_proxy,no,240,0.92,24,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_confounding_flag,overhead_structure_proxy,no,3000,0.0,3,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
overhead_interpretation,overhead_structure_proxy,no,3000,0.0,4,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
candidate_id,metadata_design_or_lineage,no,90,0.97,9,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
role,typology_role_context,no,90,0.97,6,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
required,other_compact_proxy,no,90,0.97,2,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
selection_status,metadata_design_or_lineage,no,90,0.97,2,0.0,no,yes,no,forbidden_token:status,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
expected_direction,other_compact_proxy,no,90,0.97,9,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
park_distance_m,water_park_edge_context,no,3000,0.0,298,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
elderly_proxy,other_compact_proxy,no,3000,0.0,2,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
outdoor_exposure_proxy,disallowed_risk_exposure_context,no,3000,0.0,222,1.0,no,no,no,forbidden_token:exposure,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
land_use_hint,other_compact_proxy,no,3000,0.0,7,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_x_svy21,coordinates_or_spatial_index,no,3000,0.0,29,1.0,no,no,no,coordinate_token:centroid_x,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
centroid_y_svy21,coordinates_or_spatial_index,no,3000,0.0,34,1.0,no,no,no,coordinate_token:centroid_y,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
cell_area_m2,other_compact_proxy,no,3000,0.0,1,1.0,yes,no,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
land_use_raw,other_compact_proxy,no,3000,0.0,16,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
land_use_fraction,other_compact_proxy,no,3000,0.0,265,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
gpr_area_weighted,other_compact_proxy,no,3000,0.0,199,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
nearest_park_name,coordinates_or_spatial_index,no,3000,0.0,21,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
large_park_distance_m,water_park_edge_context,no,3000,0.0,300,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
nearest_large_park_name,coordinates_or_spatial_index,no,3000,0.0,4,0.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
water_distance_m,water_park_edge_context,no,3000,0.0,298,1.0,no,no,no,,PASS,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
nearest_water_name,coordinates_or_spatial_index,no,210,0.93,3,0.0,no,yes,no,,WARN,377 columns / 300 cells; main models use controlled feature sets,"Surrogate/emulator of SOLWEIG simulated Tmrt deltas only; not observed truth, not WBGT, not AOI/B9 inference, not hazard or risk mapping, not exposure/vulnerability output, and not causal feature-importance evidence."
